,screen_names,texts,dates,langs
1217,elargen44470625,#GPCocina hamburguesa con zanahoria caramelizada,2021-04-21 22:36:46,es
1218,G13Paola,"Yo :😞
*comeré hamburguesa con aguita de fresa *
Yo:😁👍🏻",2021-04-21 22:33:47,es
1219,rauiertej,Estás ganas de una hamburguesa con cheddar que no se van...,2021-04-21 22:29:19,es
1220,NellyAcua9,"Aposté una Hamburguesa  con un amigo que Cocodrilos va a ganar por +15 ptos, no me esperaba el partidazo q está hac… https://t.co/eIjVvkJw1n",2021-04-21 22:27:38,es
1221,Cammmm000,Que ganas de una buena hamburguesa con bocha de cheddar y papas fritas🤤😒,2021-04-21 22:22:36,es
1222,Antojojo2,"Todo lo que necesitas es amor, pero una hamburguesa con papas de vez en cuando no hace daño.",2021-04-21 22:17:46,es
1223,GualeLaddy,La vida me pide mucho y yo solo quiero ir por una  hamburguesa con mi mejor amiga ♥️,2021-04-21 22:16:01,es
1224,FlorZabala14,estoy para una hamburguesa con muchas papas y ahogarme en birra,2021-04-21 22:13:43,es
1225,ARELIVARGAS___,"Quiero abdomen plano, pero tmb quiero una hamburguesa con papas y un refresco.",2021-04-21 22:07:11,es
1226,CeciiiSaucedo,Estoy enfocada y decidida en cenar una hamburguesa con papas fritas hoy 🌚,2021-04-21 21:55:12,es
1227,PhanyFreckles,Ayer me comí una hamburguesa con weed que me mandó alv,2021-04-21 21:48:33,es
1228,kathy__sibrian,"Jugar con mi hija es tipo 

“Señora la que pidió hamburguesa con papas fritas ya está su comida venga”

¿Le gusta m… https://t.co/N5JkgGiq24",2021-04-21 21:47:00,es
1229,mardedudas_saam,quiero comer una hamburguesa con queso de cabra https://t.co/qT8IPeODXE,2021-04-21 21:44:52,es
1230,ThiagoMonrtes1,Tengo ganas d comer hamburguesa con chedar asiq hoy me cocino eso,2021-04-21 21:38:05,es
1231,Cristianfabbi7,Si gana Boca me pido una re hamburguesa con papas y si pierde también de bronca nomás,2021-04-21 21:35:19,es
1232,AS_HOC,Yo disimulando que no me tragué una hamburguesa con papas y una malteada de frutos rojos y Bacardi. https://t.co/F3Y2szulS6,2021-04-21 21:33:13,es
1233,lourdesraez,"Si, me he comido una hamburguesa con sus respectivas patatas (BUENÍSIMA), al terminar me he sentido mal (siento que… https://t.co/wNxDeW9zLi",2021-04-21 21:32:37,es
1234,BahamutWhite,"Aquí esta su hamburguesa con papitas y una soda, Le puedo agrandar la porción de papas por 1.99$ https://t.co/zXiPApSrcl",2021-04-21 21:25:30,es
1235,valecmn,Se me antoja una hamburguesa con papas de porkysss,2021-04-21 21:25:24,es
1236,flawlesslyngx,me parece una locura que te cobren más de 500 pesos UNA HAMBURGUESA CON PAPAS AYUDA,2021-04-21 21:24:12,es
1237,gallogf,"@sirebria @ShootMadafaka Innecesariamente decadente. Ni si quiera se puede morder.
Dame la costilla con una cheve y… https://t.co/37waKKCQiI",2021-04-21 21:23:39,es
1238,Brisa_limma,No como carne pero tengo unas ganas de hija hamburguesa con papas con verdeo cheddar y bacon lpm,2021-04-21 21:22:51,es
1239,Laaauraruiz,El viernes por fin me sacan los puntos y lo único que tengo en la cabeza es que voy a ir directo a comerme una hamb… https://t.co/NF1Gjc1Urh,2021-04-21 21:04:10,es
1240,Mnelye,@k1mi_ Hamburguesa con aros de cebolla y patatas https://t.co/3TQ1DydngI,2021-04-21 21:01:24,es
1241,femenialau,Que ganas de una hamburguesa con 23kilos de queso,2021-04-21 20:48:24,es
1242,BuxadeAccFan,"Nah, a Rocío le veo muy bien, está muy tranquila. La campaña de la caja está siendo muy buena. Me voy a comerme una… https://t.co/PIEngjf9DI",2021-04-21 20:46:01,es
1243,annizzlem,Acabo de jartarme un pan de hamburguesa con manjar que naweboná 😍,2021-04-21 20:35:28,es
1244,Lhygb28,"Hamburguesa con papas fritas.

I vote #Louies for #BestFanArmy at the #iHeartAwards https://t.co/ToECSMkX66",2021-04-21 20:26:17,en
1245,iaraluz_,"quiero comerme una hamburguesa con papas fritas 
bueno si https://t.co/y0P79X2EMh",2021-04-21 20:24:56,es
1246,AngelLestat666,La mierda esa de licuar una hamburguesa con papitas y luego convertirla en rulo (o especie de caca de gato). https://t.co/eCbM3zKj7D,2021-04-21 20:09:16,es
1247,FlorWilches,Aca por comer gelatina pero pensando en una hamburguesa con papas fritas y cheddar,2021-04-21 20:00:08,es
1248,Bloodinsanity95,@SunflowerDimin Hamburguesa con piña mmmm,2021-04-21 19:58:33,es
1249,ALETEMP,@rastrosdemiel Cuando sos tan vago que ni siquiera querés masticar una hamburguesa con fritas.,2021-04-21 19:57:43,es
1250,VirgenSol_,"No sé que me pedirá el cumpleañeros para cenar. Si hamburguesa con papas fritas..o SOPA. 
Veremos",2021-04-21 19:48:05,es
1251,elbarodriguezc,@AbreuHector14 Hamburguesa con todo gracias.,2021-04-21 19:37:29,es
1252,diasvioletas_yu,No estaba bien darle hamburguesa con papas fritas a un niño de 3 años? a,2021-04-21 19:32:51,es
1253,AmielBarrera1,El clima taaaaa para una hamburguesa con papas rústicas de la YPF JAJAJAJ la posta que si🥺,2021-04-21 19:26:41,es
1254,cherryblwt,cuando es su cumpleaños? el mio hamburguesa con papas fritas,2021-04-21 19:23:01,es
1255,Bryan56790396,Claro que soy vegano amiga que no vez que pedí mi hamburguesa con mucha verdura???,2021-04-21 19:18:11,es
1256,stlguk,cómo te vas a comer la hamburguesa con tenedor morra,2021-04-21 19:14:26,es
1257,maykycs,"@JoxuSS Mmmmm no se que tienes cerca, pero me comeria una buena hamburguesa con papas fritas con queso y jamón acom… https://t.co/zomOfjt4sw",2021-04-21 19:13:37,es
1258,gdmbarnett,siempre quiero comerme una hamburguesa con mi hermano y nunca se puede por mi culpa,2021-04-21 19:06:26,es
1259,naudylucenapq,"Criticaba la pizza con piña y me comí una hamburguesa con piña... Bueno, estaba rica, seguiré criticando la pizza con piña.",2021-04-21 18:46:51,es
1260,mawucchin,"@yutakripi El combo de Bts está agotado señor..
Podemos ofrecerle una hamburguesa con una rata frita de acompañamie… https://t.co/UUNP9z6PeZ",2021-04-21 18:46:10,es
1261,agusdominguez9,Quiero hamburguesa con papas,2021-04-21 18:43:56,es
1262,sakikripi,"@iNERCU si caballero también agregueme 5 de papas fritas pero sin sal y ni papas, también una hamburguesa con 5 de… https://t.co/19V69cD2lk",2021-04-21 18:23:15,es
1263,VinegarDiavolo7,@littleGiorno Nunca me han dado una hamburguesa con pepinillos lol,2021-04-21 18:23:02,es
1264,RICOB0OT,@R3INERB0T // al menos te gusta la hamburguesa con queso no?,2021-04-21 18:12:26,es
1265,Elorenovada,"Mi carnicero, me ha hecho la cena, pedazo de hamburguesa con rulo de cabra por dentro 😜😜😜 https://t.co/AhB0px0iVw",2021-04-21 18:09:57,es
1266,MelanieIvonne_,Quiero una hamburguesa con unas salchipapas y una caja de Krispy Kreme,2021-04-21 17:44:17,es
1267,Matiasescaa,"Nunca en la vida me como una hamburguesa con fritas, hay q aprovechar estas cosas no se ven todos los dias",2021-04-21 17:42:05,es
1268,karenn_lag,"@esteeselnoanoa @Incendiarias_ Al igual que con los alimentos, las ensaladas, cosas fit, a la mujer, y es así como,… https://t.co/CAfM59rejW",2021-04-21 17:40:15,es
1269,AleConnecting,Por qué coñoelamadre no se comió la hamburguesa con las papas y la salsa por separado? Ósea es la misma vaina. https://t.co/b1MieM21X9,2021-04-21 17:32:24,es
1270,HuginnDLH,"@DamianWayne_DLH No, no había.

-Mientras está hablando aparece una gaviota y le quita la hamburguesa con un picota… https://t.co/zPIS5oW8qp",2021-04-21 17:30:51,es
1271,FreyLeandroDice,"@asv_x0 @LunnitaBaby Una hamburguesa con carne angus en término medio, queso americano, bacom y una salsa picante p… https://t.co/Aw8MRx2zHO",2021-04-21 17:29:11,es
1272,karibecerra__,Que ganas de una hamburguesa con papas de mostaza,2021-04-21 17:26:07,es
1273,SrPleonasmo,"@HormingAtomica @Nixarim O una entre pan de hamburguesa, con su lechuga y queso 😋",2021-04-21 17:17:55,es
1274,HormingAtomica,@Nixarim podría ser una hamburguesa con forma de polla...,2021-04-21 17:16:43,es
1275,Josuee_pp,Que pinche antojo de una hamburguesa con queso de Mc.,2021-04-21 17:09:02,es
1276,dani_pachecop1,"Quiero almorzar una hamburguesa con full salsa, queso y tocineta, papitas fritas y una Coca Cola sin azúcar",2021-04-21 17:08:24,es
1277,kamilag65,@AbreuHector14 Hamburguesa con todo y Coca cola 😋😋,2021-04-21 17:02:12,es
1278,ElisaGarciaCalv,"Los “te echo de menos”, las llamadas inesperadas, un baño con espuma por la noche, una hamburguesa con patatas, un… https://t.co/CGN52HHyQG",2021-04-21 17:00:07,es
1279,IsaBrosio,"Una hamburguesa CON ANANÁ que genialidad por dios, dame 100",2021-04-21 16:51:43,es
1280,mrtnzjuan_ok,@nnnarelsoto Una hamburguesa con las sobras de las verduras de otras comidas,2021-04-21 16:46:59,es
1281,t0stiarepa,"me comí una hamburguesa con champiñones y queso philadelphia, mamaguevo que vaina más buena",2021-04-21 16:45:31,es
1282,smichellep06,Tengo una pinches perras  ganas de una hamburguesa con papas y de adoptar un perrito🥺.,2021-04-21 16:41:11,es
1283,DiegusFdz,Quiero una hamburguesa con papas,2021-04-21 16:39:55,es
1284,AbreuHector14,"Hamburguesa con todo o pizza súper especial con Coca-Cola, que prefieren?",2021-04-21 16:35:44,es
1285,MiilyNb,"Ay no, que ganas de una hamburguesa con fries",2021-04-21 15:59:39,es
1286,conejito_cisne,"Quiero estar al lado del mar, comiéndome una hamburguesa con papitas que está bastante culera y la cual costó carís… https://t.co/b6E6xO0eP3",2021-04-21 15:58:01,es
1287,LaKekaMora_,"ya encontre las de hacer ejercicio, pero aun no le puedo hacer el feo a una hamburguesa con tocino 😐 https://t.co/dN54KhEfhQ",2021-04-21 15:44:40,es
1288,bbrryjeno,lo único q me pone feliz es q voy a irme a comer una hamburguesa con cami :),2021-04-21 15:28:39,es
1289,Lady_X88,@MiguelWrites Una hamburguesa con patatas.,2021-04-21 15:22:11,es
1290,Luca_Montagnes,"quiero una hamburguesa con papas, vale para todo momento del dia",2021-04-21 15:19:15,es
1291,SofiGallo7,Necesito una hamburguesa con fritas,2021-04-21 15:19:03,es
1292,Marf179,"Realmente soy 50% healthy / 50% gordura.
Tipo:
8:00am. Te de limon y jengibre
8:30 am. Jugo verde
11:00 am. Greek y… https://t.co/OkUrYbe5Aa",2021-04-21 15:10:12,es
1293,rintaroubby,@gasaisoft Solo venden una hamburguesa con huevo y es la mas costosa,2021-04-21 14:53:13,es
1294,ifo_omk,@mashicats una hamburguesa con la photocard de jungkook,2021-04-21 14:43:54,ca
1295,AnitaFerreyraV,"Haceme feliz, mándame una hamburguesa con papas al trabajo. Sé bueno",2021-04-21 14:27:39,es
1296,KevinGonzaleez_,Me desperte con ganas de una triple hamburguesa con queso y papas con chedar 🍔🍟,2021-04-21 13:57:56,es
1297,agussan20martin,Que ganas de hamburguesa con coquita🤤,2021-04-21 13:49:55,es
1298,Mica_Pavon,Es muy temprano para decir que: hoy flama hace delivery y que yo me muero por comer una hamburguesa con una birrita ???,2021-04-21 13:49:39,es
1299,chaeivys,"tengo que dejar de intercalar con videos de comida, no puede ser que se me antoje una hamburguesa con queso a las diez de la mañana",2021-04-21 13:31:00,es
1300,cruzrincon,"Póngase a pensar que si usted se toma una Coca Cola, o si se come una Hamburguesa con papas francesas, o todo lo an… https://t.co/wsqdT80Vqj",2021-04-21 13:22:01,es
1301,Hiperop,"He cocinado la carne de la hamburguesa con uno de los plásticos dentro de la propia carne, y solo me he dado cuenta… https://t.co/ZG5zu9MPzd",2021-04-21 13:01:56,es
1302,BrenEstt,Son las 9:40 pero quiero clavarme una hamburguesa con mucho cheddar como para arrancar el día,2021-04-21 12:42:00,es
1303,Tatuventura_,ya se q son las 9 de la mañana pero que ganas de una hamburguesa con cheddar x dios,2021-04-21 11:59:37,es
1304,satosuguwu,la hamburguesa con o sin pepinillos,2021-04-21 11:50:15,es
1305,SiilGarcia_,8:40 am y yo pensando en una hamburguesa con mucho cheddar y bacon 🤤🤤,2021-04-21 11:43:18,es
1306,JuanJoda2,@ddanielasaucedo La hamburguesa con el café de una la chocolatada para el almuerzo,2021-04-21 10:50:16,es
1307,SofiVera14,Hace días que tengo ganas de una hamburguesa con papas 🥴🥴,2021-04-21 10:15:32,es
1308,Mar_Acosta17,Es muy temprano para comer una hamburguesa con papas??,2021-04-21 10:08:10,es
1309,AngelBelmonte1,Sinceramente para comerte esa p4ta mi3rda mejor cómete la hamburguesa con patatas tal cual https://t.co/Lo7qzVcwcg,2021-04-21 08:59:00,es
1310,krysthiansgrl,esta es la hora en que me dan demasiadas ganas de cocinarme una hamburguesa con papas fritas,2021-04-21 08:03:14,es
1311,elpulparindodEm,Me ubiese gustado ser de la época de vaselina ya saben de las chaquetas de cuero 🤣 ir ala cafeteria super rock por… https://t.co/okCkX1wKou,2021-04-21 08:00:56,es
1312,mAngel_20dg,un perro antojo de unos bongles bien picosos y una hamburguesa con malteada de zona 24,2021-04-21 07:36:54,es
1313,disquinn,El sueño que tengo hoy no me lo quita ni un hamburguesa con patatas,2021-04-21 07:35:54,es
1314,_HiDavid,@JessAlonsoMung1 @Tadic_FCB Sisi le dije algo así como que nada como comerse una buena hamburguesa con doble carne… https://t.co/w7TMkxxjrb,2021-04-21 06:26:14,es
1315,shurairs,ni siquiera m gusta bts pero si se antoja una hamburguesa con su nombre la vdd,2021-04-21 05:46:00,es
1316,negugg,Mañana al fin comeré una hamburguesa con queso... Si soy un gordo :(,2021-04-21 05:24:33,es
1317,Smeral_,Quiero una hamburguesa con sus papitas .,2021-04-21 05:24:12,es
1318,rgfp_9,"Unos Alemanes me lastimaron ayer mi cuello con una copa de cristal que arrojaron al aire, lo bueno de hoy: me compr… https://t.co/NRCZgh5V20",2021-04-21 05:16:14,es
1319,areadnne,"Nmms, tengo un perro antojo de una hamburguesa con queso amarillo y no me lo puedo quitar con nada :(",2021-04-21 05:05:49,es
1320,ifrs91,unas ganas de comer una hamburguesa con pan artesanal,2021-04-21 04:52:07,es
1321,PauloCaceres18,@Huevonazo Una hamburguesa con todas las cremassssss,2021-04-21 04:48:06,es
1322,sanntimartinezz,@perez__juli @Alddiii1 aguante la hamburguesa con papas,2021-04-21 04:35:46,es
1323,merryjaneib,Llame para quejarme al lugar donde pedi de cenar porque pedí una hamburguesa con papas obvio y ps me llegó mi cena pero sin papas 😡,2021-04-21 04:27:19,es
1324,_user235,bueno en fin hamburguesa con catsup sí o no???,2021-04-21 04:24:34,es
1325,Sofiaaagauna,que ganas de una buena hamburguesa con papas y mucho cheddar 😣😣,2021-04-21 04:10:49,es
1326,BrisaaGodoy15,fua q ganas de una hamburguesa con mucho cheddaaaaaar ptm,2021-04-21 04:09:45,es
1327,ginabernardinii,no me olvido de que cuando estuve internada y la nutricionista vino a preguntarme que comidas me gustaban para trae… https://t.co/avn5t2aw1L,2021-04-21 04:04:52,es
1328,californiagirIs,actúan como si hubieran hecho algo significativo y lo único que hicieron fue licuar una hamburguesa con papas frita… https://t.co/ln0aF3sZrY,2021-04-21 03:26:56,es
1329,_asarmiento,"Justo cuando quiero hacer mi semana libre de carne, más ganas me dan de echarme una hamburguesa con tocino.",2021-04-21 03:26:29,es
1330,tomimoroz1,Esta para una hamburguesa con papas 🤤,2021-04-21 03:24:33,es
1331,Charly_RNhh,"Estamos entrando a miércoles, pero yo ya estoy imaginándome la hamburguesa con papas a la que planeo hacerle el amor este finde.",2021-04-21 03:23:19,es
1332,tatianag_r,"Quiero un abdomen plano, pero también quiero una hamburguesa con papas.🍔🍟",2021-04-21 03:22:21,es
1333,luciano21032000,Que ganas de una hamburguesa con papas fritas,2021-04-21 03:15:32,es
1334,ellienoted,tengo tanto antojo de una hamburguesa con tocino de Carl’s Jr.,2021-04-21 03:15:14,es
1335,meelani03,Que ganas de una super hamburguesa con papas!!!!!!,2021-04-21 02:55:37,es
1336,elcherkas,@Alelongines1 Alch me vv. Lo mejor es y será por siempre la hamburguesa con queso. Salu2,2021-04-21 02:54:34,es
1337,Rizozomatica,"Entiendo porque los yankes estaban preocupados x quedarse sin papel, como van a comer hamburguesa con un milkshake,… https://t.co/oEempklVXJ",2021-04-21 02:50:13,es
1338,arturo_mirandas,@wendyfvv @juansealarconr déjalo amor que el sabe que en el fondo le gusta la hamburguesa con mermelada,2021-04-21 02:40:50,es
1339,nanitorresmejia,"Ese momento en el que estoy a punto de dormir y a mi cerebro se le ocurre que necesita, ojo no quiere, NECESITA una hamburguesa con papitas",2021-04-21 02:37:53,es
1340,ESNY91LWT,@arxhslt una hamburguesa con papas,2021-04-21 02:35:30,es
1341,ValeCalderonn,Que ganas de una hamburguesa con papas y birra🤤,2021-04-21 02:29:01,es
1342,Santiguardiav18,Una hamburguesa con cebolla caramelizada bastará para sanarme,2021-04-21 02:28:24,es
1343,Marianakar_mori,Todos los días voy a querer morfarme una hamburguesa con papas? La respuesta es sip🥰,2021-04-21 02:27:23,es
1344,catamartinezs_,"después de 3 meses comí de nuevo hamburguesa con papas fritas PARA QUÉ? para no sentirle el gusto, así de tarada soy",2021-04-21 02:25:27,es
1345,micaelachavs,Comería hamburguesa con papas fritas todos los días la verdad,2021-04-21 02:20:33,es
1346,DementedMatu,@GracieGaleano_ Hamburguesa con el combo agrandado,2021-04-21 02:18:09,es
1347,Agus_Gonzalez96,Me entró las ganas de un vinito después de esa hamburguesa con papas 🤔,2021-04-21 02:15:25,es
1348,cammilapani,@Marcordoba___ Puedo ir a alderetes y comer una hamburguesa con vos?🥺,2021-04-21 02:12:35,es
1349,daaniorlando,"Empece despues de meses a correr y a hacer ejercicio y para festejar me pedi un hamburguesa con de todo, claramente… https://t.co/4IPoYb3XQm",2021-04-21 02:11:38,es
1350,maatildaaaaa__,"Quiero ir a comer hamburguesa con alguien, mientras hablamos de la vida jaja pero no tengo con quien :(.",2021-04-21 02:08:35,es
1351,Micaela25678045,Quiero una hamburguesa con mucho cheddar 🥺,2021-04-21 02:08:28,es
1352,IgnacioIriarte,Nadie ha hecho el meme del tipo que pide su hamburguesa con queso ahora pero exigiendo el tercer retiro?,2021-04-21 02:08:11,es
1353,micacruzOK,Cambiaría todos mis recuerdos de la secundaria por una hamburguesa con papas,2021-04-21 02:08:03,es
1354,KaroRodriguez20,Una hamburguesa con papas tal vez no solucione todos mis problemas pero estaría chido... y un pastel también.,2021-04-21 02:04:34,es
1355,leekn0t,me comí una hamburguesa con 30 papas fritas (contadas por mi obsesión we) y me siento tan culpable :(( maldita soci… https://t.co/dq7ivIYQK8,2021-04-21 02:01:34,es
1356,comentarista236,@Magnnets @BurgerKingUY Creo que es la nueva hamburguesa con kale,2021-04-21 01:59:42,es
1357,Mica_Lambertini,"Me trajo mi helado favorito, chocolates y una súper hamburguesa con papas fritas🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤",2021-04-21 01:58:53,es
1358,LionKingM8,Yo solo quiero tomar una birra y comer hamburguesa con iaio y medirle la nariz,2021-04-21 01:57:53,es
1359,Gladys21084,@jess_ackerman7 @WorldwideB_AO @Jiminshiikook1 @Miss_PiedPiper @knjabi @BTS_twt @RebecaRubioQ @sobinshi Mmm es como… https://t.co/fwo4Mm5Sid,2021-04-21 01:57:30,es
1360,Marubonillaa,Quisiera saber quien fue que me mandó la hamburguesa con fritas de regalo para mi cumple 😖,2021-04-21 01:54:08,es
1361,Anakinss99,Tengo unas ganas de una meta hamburguesa con quesoooo,2021-04-21 01:46:39,es
1362,MieIDeFIorez,"@sheetara666 @kuztag3 Obvio, por ejemplo una hamburguesa con carne de la nalga de Henrry🤭🤭🤭",2021-04-21 01:45:09,es
1363,paolaguerra48,"Mi hamburguesa con chingos de espinaca
Yo: ahuevo esto cuenta como fit",2021-04-21 01:43:12,es
1364,AlejandraBordo7,"Hoy fue mi mejor día, fui a comprarme un ambo y me quedo perfecto , acabo de cenar alta hamburguesa con el amor de… https://t.co/vo5Xy9ip22",2021-04-21 01:37:17,es
1365,Norm_Elizeth,Baile de felicidad porque estoy comiendo mi hamburguesa con papitas. https://t.co/IFlvp6tqkL,2021-04-21 01:28:53,es
1366,JatziZavala,Quiero una hamburguesa con papas para solucionar mis problemas,2021-04-21 01:27:53,es
1367,AvaleeLopzv,Quiero una buena hamburguesa con fritass🗣🤤,2021-04-21 01:23:37,es
1368,sherylradxs,"Ganó Barcelona y comí hamburguesa con papas, q más puedo pedir",2021-04-21 01:20:03,es
1369,alembxx,La vida me pide mucho y yo solo quiero comer hamburguesa con alguien que me quiera,2021-04-21 01:16:52,es
1370,JoseeParodii,Como ganarle al bajoncito? Comprandome una hamburguesa con papas,2021-04-21 01:16:44,es
1371,AleeAragn,Quiero una hamburguesa con papas de Boogie. 🥺,2021-04-21 01:11:13,es
1372,xavsVC,Una hamburguesa con triple carne y una coca light porque ando en etapa de volumen. #calleseviejocalvo,2021-04-21 01:10:49,es
1373,btsjimin180420,"Estoy intentando cuidarme con la comida y come me cuesta, AHORA QUIERO UNA HAMBURGUESA CON PAPAS FRITAS O UNA NAPOL… https://t.co/M4232RxVhw",2021-04-21 01:09:39,es
1374,homeroni,@96verojim En una hamburguesa con sus papitas,2021-04-21 01:06:22,es
1375,claribbbel,no puedo llevar una vida fit si salgo del gimnasio y me clavo una hamburguesa con papas fritas,2021-04-21 01:03:26,es
1376,aryceledon,"Me acabo de comer una hamburguesa con terrible picante, mayo casera y medio paquete de doritos jajajaja después me da acidez y me quejo",2021-04-21 00:52:29,es
1377,federica_moyano,Las ganas de comerme una hamburguesa con mucho cheddar no se van nunca,2021-04-21 00:45:42,es
1378,Paponet01,Que ganas de hamburguesa con papas,2021-04-21 00:32:56,es
1379,estadodenada,Tienen por ahí el video de la pelada que licua una hamburguesa con papas y salsas?,2021-04-21 00:32:49,es
1380,Prisepulvedaa,Necesito una hamburguesa con papas para seguir viviendo,2021-04-21 00:31:00,es
1381,LazcanoBren,Que ganas de una hamburguesa con mucho cheddar y papas. Fin del comunicado.,2021-04-21 00:23:59,es
1382,eugebsso,"Eugenita:
- Voy a hacer ese curso de cambios de hábitos para comer saludable.
Eugenita dos doritos después &gt;&gt;&gt;
- Ho… https://t.co/jAZLZC85K4",2021-04-21 00:23:30,es
1383,Eveeemoo,"Mi chico me hizo una hamburguesa con mucho queso y un corazón de orégano, nanana😻",2021-04-21 00:23:15,es
1384,sebvillalba,xdios que ganas de una re hamburguesa con mucho cheddar,2021-04-21 00:18:47,es
1385,Ohhanina,"Qué ganas de ir a tomarme una birra, salir a caminar, conversar, sentarme el un parque, comerme una hamburguesa con… https://t.co/lFIORSMhG8",2021-04-21 00:15:04,es
1386,monitag,Tengo hambre ! Quiero una hamburguesa con papas 😩😩😩 jajaja o un hotdog de costco 🐽🐽🐽🐽🐽🐽🐽,2021-04-21 00:14:31,es
1387,vitooi_,"estoy triste, ya quiero una hamburguesa con cheddar;(",2021-04-21 00:14:17,es
1388,swtgirla,"Salí con mis padres a comer y me tuve que comer una hamburguesa con papas ENTERA, apenas llegue a casa vomité todo y me siento tan mal",2021-04-21 00:14:07,es
1389,julivalencia96,"Yo trato de hacer como esa gente que no come de noche, pero no puedo 😞

Quiero una hamburguesa con papitas ☹",2021-04-21 00:13:47,es
1390,_socabrera,una hamburguesa con muchas papitas ahora me haría feliz,2021-04-21 00:12:05,es
1391,leiiimonzooon,Llorando mientras me clavó una hamburguesa  con puré estoy jajaajajaja,2021-04-21 00:07:35,es
1392,sabrinaovviedo5,Mato por una hamburguesa con mucho cheddar oh,2021-04-21 00:00:28,es
1393,VictoriaTejeraa,Que ganasss de una hamburguesa con cebolla caramelizada y papas fritas😩,2021-04-21 00:00:13,es
1394,sofietchee,Comer una hamburguesa con agua es DEPRIMENTE,2021-04-20 23:58:04,es
1395,alexisperalta16,Recién en la clase de economía nos dijeron que había productos que consumimos y nos dan felicidad. Y mágicamente me… https://t.co/2CtL3pUqWT,2021-04-20 23:56:20,es
1396,AndyMc_q17,De verdad deseo una hamburguesa con todo mi corazón.,2021-04-20 23:56:02,es
1397,ValenDelunti,Lo mejor que me podría pasar es que me regalen una hamburguesa con mucho cheddar,2021-04-20 23:53:29,es
1398,juanip_,@Lyssandros Pedi hamburguesa con queso y coleslaw,2021-04-20 23:45:09,es
1399,OrianaRausseo,"Señor: la hamburguesa con todo?
Yo: sin mayonesa xq estoy a dieta JEJE

🤡",2021-04-20 23:38:40,es
1400,alejavmarcillo,Ay que triste no poder compartir una hamburguesa con tu amigo por que está en dieta. 🙃,2021-04-20 23:33:42,es
1401,FlorAcquaro,Y no es para menos dos combos de hamburguesa con papas fritas y gaseosas😍,2021-04-20 23:25:39,es
1402,pxnkshawty,"@sombralterna Dijiste que la merecías, por algo será. Además, somos los amigos hamburguesa.

—Con una sonrisa en el… https://t.co/I2g3ohLMI5",2021-04-20 23:18:46,es
1403,VictoriaAlza,Una hamburguesa con papas fritas no solucionaría mis problemas pero si me haría muy feliz,2021-04-20 23:15:09,es
1404,PatySalamy,Hoy hice una segunda entrevista para la empresa donde trabajo y a pesar que me dolía el vientre como si me estuvier… https://t.co/RaSCCcM7kx,2021-04-20 23:14:24,es
1405,julinavarro00,q ganas d una hamburguesa con papas fritas,2021-04-20 23:08:15,es
1406,yoongibe7,"@BEGINJEONXX @BTS_twt Jajajajjajaja el éxito, una hamburguesa con el nombre de Bangtan hace temblar a la industria… https://t.co/d7J0B5BkRg",2021-04-20 23:06:28,es
1407,Canddereynoso,Unas ganas de una buena hamburguesa con papitas 💔,2021-04-20 22:56:51,es
1408,Moni_flores09,"Yo: Oye no se te antoja una hamburguesa con papas 🤤
El : que se quede en antojos mejor ☁️",2021-04-20 22:41:13,es
1409,mctrss,"Alguna vez probaron la hamburguesa con guacamole? 🤤Ptm es la hamburguesa más rica se los juroooo, mi favorita de la… https://t.co/ZuFe1gy9QS",2021-04-20 22:37:49,es
1410,morochasinnada,Cuando viene la hamburguesa con UN sobrecito de mayonesa. https://t.co/x5dXEtBoq5,2021-04-20 22:36:08,es
1411,PanellaLula,Que ganas de una hamburguesa con mucho cheddar,2021-04-20 22:35:56,es
1412,PuchinaSama,@Guarromantico_ @miguevillarp Se me antoja no una hamburguesa con quesito derretido 😋,2021-04-20 22:33:16,es
1413,elIvanGomez,"Grasa, paquito, hamburguesa con paps, wendy, mi carnal y el Chris!¡ https://t.co/5KzexvaQCT",2021-04-20 22:32:21,es
1414,porquenocat,extraño ir a comer hamburguesa con mis amigas 🥺,2021-04-20 22:30:54,es
1415,AndreaPerdomo_,Tengo antojos de hamburguesa con muchas papitas🥺,2021-04-20 22:30:42,es
1416,BRIGHTXNR0CK,"@XVIPCR @NXTYRDXDDY &lt; ya que era lo más sencillo con hamburguesa, patatas y bebida. Hamburguesa con mucho queso, a… https://t.co/g63RhvvZvr",2021-04-20 22:26:22,es
1417,Twincys2,@ElNismeado Hamburguesa con pene &gt;&gt;&gt; hamburguesa sin pene,2021-04-20 22:26:11,in
1418,imjryn,ahre fue re corto SABIA QUE ERA MINI PERO ME ESPERABA UNA HAMBURGUESA CON QUESO NO UNAS PAPITAS DE CAJITA FELIZ https://t.co/FriJ9W3pF6,2021-04-20 22:25:20,es
1419,Rociocorrea9956,Una hamburguesa con ch y papas bastará para sanarme,2021-04-20 22:24:32,es
1420,brisabordonok,Una hamburguesa con cheddar me haría feliz,2021-04-20 22:22:17,es
1421,MaferVG_10,Necesito una hamburguesa con papas en este momento,2021-04-20 22:13:41,es
1422,floriachetti6,Me quejo de que estoy gorda pero necesito una hamburguesa con papas fritas 🥴,2021-04-20 22:10:28,es
1423,IVallejos15,que ganas de comer una hamburguesa con mucho cheddar lpm😫,2021-04-20 22:01:45,es
